,ma12_ratio,ma23_ratio,ma13_ratio,ma_category
327,1.0018401045897316,1.0015124544351106,1.00335534209919,4.0
328,1.0017282521928328,1.0015829657400745,1.003313953696919,4.0
329,1.0019580316613839,1.0018222925755156,1.0037838923434586,4.0
330,1.0021905724358828,1.0020765568745706,1.0042716781587044,4.0
331,1.0022221717450375,1.0022338068392562,1.004460942486736,4.0
332,1.002143403741753,1.0023249919270718,1.0044733790652207,4.0
333,1.0017524339005883,1.0022304088859386,1.0039867514306708,4.0
334,1.0016208828038213,1.002235827206796,1.0038603340244892,4.0
335,1.0015303079872815,1.0022473146577935,1.0037810617286458,4.0
336,1.0014421306673056,1.0022484057357086,1.0036937788978781,4.0
337,1.0012737070083833,1.002194887525096,1.0034713901771024,4.0
338,1.0009563694684913,1.0020428673014234,1.00300119050583,4.0
339,1.000629300019764,1.0018563009652581,1.0024867691552561,4.0
340,1.0003883478521869,1.0016884308970837,1.002077434447783,4.0
341,1.0003533552925745,1.0016139325257005,1.0019678581098748,4.0
342,1.000376307592269,1.0015713353289202,1.0019482342266033,4.0
343,1.0004384028669562,1.0015554704896867,1.001994555279365,4.0
344,1.00044143979544,1.0015158769612944,1.0019579859251502,4.0
345,1.0005162322613284,1.0015182152892053,1.0020352313022456,4.0
346,1.0006382522479165,1.0015552642141,1.002194509112897,4.0
347,1.0007332962068742,1.0015901509348604,1.0023246131933834,4.0
348,1.0007091453433081,1.0015693924841287,1.0022796507548088,4.0
349,1.0004074125463376,1.0013954778535252,1.0018034589350484,4.0
350,1.0002177199763773,1.001256695409629,1.0014746889937012,4.0
351,1.000109910999572,1.001148024862044,1.001258062042176,4.0
352,1.0000470879766874,1.0010574278708602,1.0011045656396862,4.0
353,1.0000870083901998,1.0010207602339622,1.0011078574388668,4.0
354,0.9995078962623068,1.000653592251953,1.00016116687907,5.0
355,0.9992635377329184,1.0004211485490613,0.9996843761219644,6.0
356,0.9992275293654751,1.0002867899004675,0.999514097729166,6.0
357,0.9990962574164378,1.0001043099818938,0.9992004731289591,6.0
358,0.9991846123922528,1.000036689222775,0.9992212716990903,6.0
359,0.9993932831599022,1.0000494406219813,0.9994426937854255,6.0
360,0.9995804949195122,1.000075003722915,0.9996554671779841,6.0
361,0.9998465554872769,1.0001647064412305,1.0000112366552076,5.0
362,0.9999768444451788,1.0002071852572172,1.0001840249049063,5.0
363,1.0001793200176525,1.000302268707622,1.0004816429281045,4.0
364,1.0001167409206124,1.0002715443263082,1.0003883169472554,4.0
365,1.0000988597170164,1.0002594803254081,1.000358365694576,4.0
366,1.0002386269421835,1.0003319841409244,1.0005706903034683,4.0
367,1.000328266652185,1.0003896972637965,1.0007180918405978,4.0
368,1.0003952217452274,1.0004424074517617,1.0008378040460344,4.0
