time,open,high,low,close,volume
 2024/09/24-15:05,114.41,114.48,114.41,114.47,953
 2024/09/24-15:10,114.47,114.47,114.42,114.45,757
 2024/09/24-15:15,114.45,114.45,114.41,114.45,1105
 2024/09/25-09:35,114.32,114.32,113.81,113.85,10546
 2024/09/25-09:40,113.86,114.03,113.86,113.98,4837
 2024/09/25-09:45,113.97,114.26,113.92,114.26,4042
 2024/09/25-09:50,114.25,114.3,114.16,114.24,3528
 2024/09/25-09:55,114.24,114.42,114.24,114.32,4113
 2024/09/25-10:00,114.32,114.41,114.21,114.33,2954
 2024/09/25-10:05,114.33,114.33,114.22,114.24,1860
 2024/09/25-10:10,114.24,114.25,114.17,114.17,1596
 2024/09/25-10:15,114.17,114.3,114.17,114.28,1288
 2024/09/25-10:20,114.28,114.28,114.21,114.23,737
 2024/09/25-10:25,114.23,114.29,114.23,114.26,1035
 2024/09/25-10:30,114.26,114.26,114.21,114.24,855
 2024/09/25-10:35,114.24,114.47,114.23,114.45,2958
 2024/09/25-10:40,114.44,114.47,114.33,114.35,2288
 2024/09/25-10:45,114.35,114.39,114.32,114.35,864
 2024/09/25-10:50,114.35,114.4,114.34,114.35,805
 2024/09/25-10:55,114.36,114.5,114.36,114.46,1885
 2024/09/25-11:00,114.46,114.5,114.45,114.5,1104
 2024/09/25-11:05,114.49,114.57,114.49,114.5,2259
 2024/09/25-11:10,114.51,114.55,114.48,114.55,1395
 2024/09/25-11:15,114.54,114.57,114.41,114.42,1825
 2024/09/25-11:20,114.42,114.52,114.41,114.48,1044
 2024/09/25-11:25,114.48,114.55,114.44,114.44,1023
 2024/09/25-11:30,114.45,114.48,114.44,114.46,834
 2024/09/25-13:05,114.44,114.45,114.36,114.45,1107
 2024/09/25-13:10,114.45,114.46,114.34,114.35,1077
 2024/09/25-13:15,114.36,114.39,114.35,114.38,747
 2024/09/25-13:20,114.38,114.44,114.37,114.44,790
 2024/09/25-13:25,114.45,114.51,114.44,114.48,925
 2024/09/25-13:30,114.48,114.48,114.44,114.46,857
 2024/09/25-13:35,114.46,114.54,114.45,114.53,816
 2024/09/25-13:40,114.52,114.57,114.49,114.51,1291
 2024/09/25-13:45,114.5,114.64,114.5,114.64,1720
 2024/09/25-13:50,114.64,114.68,114.6,114.67,2186
 2024/09/25-13:55,114.67,114.7,114.64,114.64,1547
 2024/09/25-14:00,114.64,114.66,114.61,114.65,884
 2024/09/25-14:05,114.65,114.66,114.49,114.49,2257
 2024/09/25-14:10,114.5,114.6,114.47,114.6,1392
 2024/09/25-14:15,114.6,114.68,114.56,114.66,1234
 2024/09/25-14:20,114.66,114.7,114.57,114.6,1063
 2024/09/25-14:25,114.61,114.68,114.59,114.67,700
 2024/09/25-14:30,114.66,114.7,114.66,114.69,678
 2024/09/25-14:35,114.68,114.72,114.65,114.72,1197
 2024/09/25-14:40,114.73,114.81,114.72,114.75,2384
 2024/09/25-14:45,114.75,114.76,114.73,114.73,812
 2024/09/25-14:50,114.74,114.83,114.74,114.79,1264
 2024/09/25-14:55,114.8,114.9,114.79,114.87,1645
 2024/09/25-15:00,114.87,114.9,114.82,114.89,1091
 2024/09/25-15:05,114.89,114.93,114.89,114.9,1163
 2024/09/25-15:10,114.91,114.91,114.83,114.85,1219
 2024/09/25-15:15,114.85,114.88,114.84,114.85,971
 2024/09/26-09:35,115.2,115.21,115.04,115.12,5081
 2024/09/26-09:40,115.11,115.29,115.1,115.26,3290
 2024/09/26-09:45,115.27,115.35,115.26,115.26,4060
 2024/09/26-09:50,115.26,115.29,115.16,115.18,2310
 2024/09/26-09:55,115.18,115.21,115.06,115.13,2473
 2024/09/26-10:00,115.13,115.13,114.7,114.81,8971
 2024/09/26-10:05,114.81,115,114.81,114.91,4693
 2024/09/26-10:10,114.91,114.98,114.9,114.9,2065
 2024/09/26-10:15,114.91,114.91,114.81,114.87,2656
 2024/09/26-10:20,114.87,114.91,114.81,114.83,1600
 2024/09/26-10:25,114.83,114.84,114.7,114.71,3022
 2024/09/26-10:30,114.72,114.75,114.63,114.63,3050
 2024/09/26-10:35,114.64,114.82,114.61,114.79,2249
 2024/09/26-10:40,114.79,114.85,114.76,114.82,1444
 2024/09/26-10:45,114.82,114.88,114.79,114.8,1519
 2024/09/26-10:50,114.81,114.92,114.79,114.91,1390
 2024/09/26-10:55,114.91,114.94,114.88,114.9,1484
 2024/09/26-11:00,114.91,114.91,114.83,114.85,801
 2024/09/26-11:05,114.84,114.84,114.72,114.72,1405
 2024/09/26-11:10,114.72,114.77,114.71,114.75,1108
 2024/09/26-11:15,114.75,114.77,114.7,114.77,1201
 2024/09/26-11:20,114.77,114.78,114.71,114.71,926
 2024/09/26-11:25,114.71,114.74,114.63,114.67,1499
 2024/09/26-11:30,114.66,114.72,114.65,114.68,838
 2024/09/26-13:05,114.67,114.68,114.58,114.58,1448
 2024/09/26-13:10,114.59,114.59,114.39,114.49,3687
 2024/09/26-13:15,114.49,114.68,114.44,114.66,3280
 2024/09/26-13:20,114.66,114.73,114.63,114.64,2185
 2024/09/26-13:25,114.64,114.68,114.39,114.39,2696
 2024/09/26-13:30,114.38,114.48,114.31,114.32,3898
 2024/09/26-13:35,114.32,114.42,114.31,114.38,2439
 2024/09/26-13:40,114.38,114.5,114.37,114.47,2331
 2024/09/26-13:45,114.46,114.49,114.26,114.35,3106
 2024/09/26-13:50,114.35,114.46,114.31,114.4,1948
 2024/09/26-13:55,114.39,114.4,114.24,114.24,1862
 2024/09/26-14:00,114.24,114.33,114.22,114.31,2101
 2024/09/26-14:05,114.31,114.42,114.3,114.4,1743
 2024/09/26-14:10,114.39,114.4,114.23,114.3,1748
 2024/09/26-14:15,114.31,114.39,114.28,114.36,1436
 2024/09/26-14:20,114.35,114.39,114.28,114.29,1185
 2024/09/26-14:25,114.28,114.31,113.98,114.09,4731
 2024/09/26-14:30,114.09,114.09,113.92,114.03,3981
 2024/09/26-14:35,114.03,114.12,113.97,113.97,1951
 2024/09/26-14:40,113.97,114,113.76,113.9,3905
 2024/09/26-14:45,113.89,113.92,113.72,113.77,2402
 2024/09/26-14:50,113.77,113.87,113.72,113.87,1997
 2024/09/26-14:55,113.89,114,113.82,113.88,2130
 2024/09/26-15:00,113.89,113.97,113.81,113.86,1706
 2024/09/26-15:05,113.86,113.88,113.75,113.76,1257
 2024/09/26-15:10,113.75,113.79,113.66,113.67,1785
 2024/09/26-15:15,113.67,113.67,113.58,113.58,2642
 2024/09/27-09:35,112.39,112.9,112.32,112.5,10752
 2024/09/27-09:40,112.51,113,112.51,112.92,8324
 2024/09/27-09:45,112.93,112.98,112.67,112.75,4900
 2024/09/27-09:50,112.74,112.93,112.72,112.8,3145
 2024/09/27-09:55,112.79,112.99,112.7,112.87,3959
 2024/09/27-10:00,112.88,113,112.76,112.81,4082
 2024/09/27-10:05,112.81,112.82,112.64,112.74,3565
 2024/09/27-10:10,112.74,112.83,112.69,112.73,2753
 2024/09/27-10:15,112.73,112.73,112.43,112.43,4165
 2024/09/27-10:20,112.44,112.55,112.37,112.54,3347
 2024/09/27-10:25,112.54,112.54,112.39,112.45,1962
 2024/09/27-10:30,112.44,112.68,112.44,112.65,2641
 2024/09/27-10:35,112.65,112.65,112.38,112.41,2286
 2024/09/27-10:40,112.41,112.41,112.06,112.08,4988
 2024/09/27-10:45,112.07,112.21,111.97,112.11,5366
 2024/09/27-10:50,112.11,112.11,111.55,111.57,5984
 2024/09/27-10:55,111.57,112.1,111.56,112.08,5431
 2024/09/27-11:00,112.08,112.08,111.82,111.86,3212
 2024/09/27-11:05,111.85,111.98,111.81,111.85,2449
 2024/09/27-11:10,111.85,112.01,111.83,111.91,2172
 2024/09/27-11:15,111.91,111.96,111.6,111.8,4093
 2024/09/27-11:20,111.79,111.81,111.53,111.56,3255
 2024/09/27-11:25,111.57,111.57,111.18,111.47,5898
 2024/09/27-11:30,111.48,111.5,111.13,111.15,3708
 2024/09/27-13:05,111.09,111.09,110.2,110.28,8900
 2024/09/27-13:10,110.28,110.56,110.15,110.42,6378
 2024/09/27-13:15,110.42,111,110.41,110.96,6412
 2024/09/27-13:20,110.96,111.16,110.82,110.93,4501
 2024/09/27-13:25,110.93,111.58,110.93,111.56,5633
 2024/09/27-13:30,111.55,111.65,111.31,111.59,4349
 2024/09/27-13:35,111.57,111.58,111.3,111.56,3405
 2024/09/27-13:40,111.56,111.87,111.52,111.79,4119
 2024/09/27-13:45,111.77,111.89,111.57,111.8,2994
 2024/09/27-13:50,111.78,111.82,111.6,111.67,2711
 2024/09/27-13:55,111.68,111.88,111.61,111.83,1822
 2024/09/27-14:00,111.83,111.86,111.65,111.74,1980
 2024/09/27-14:05,111.74,111.74,111.38,111.52,2744
 2024/09/27-14:10,111.52,111.66,111.36,111.58,2280
 2024/09/27-14:15,111.58,111.67,111.5,111.63,1033
 2024/09/27-14:20,111.62,111.69,111.33,111.39,2450
 2024/09/27-14:25,111.4,111.43,110.9,110.91,4546
 2024/09/27-14:30,110.88,111.18,110.88,111.11,2824
 2024/09/27-14:35,111.13,111.13,110.55,110.69,3712
 2024/09/27-14:40,110.7,110.71,110.41,110.45,3926
 2024/09/27-14:45,110.43,110.76,110.37,110.76,3246
 2024/09/27-14:50,110.76,111.1,110.66,110.95,3275
 2024/09/27-14:55,110.94,110.99,110.7,110.99,2113
 2024/09/27-15:00,110.98,111,110.72,110.96,1743
 2024/09/27-15:05,110.96,110.96,110.8,110.92,1078
 2024/09/27-15:10,110.91,110.97,110.84,110.91,1343
 2024/09/27-15:15,110.91,111.04,110.88,110.99,1281
