time,holding_values,cash,total,orders
2022/05/18-09:45,0,,,0
2022/05/18-09:50,0,20000.0,20000.0,0
2022/05/18-09:55,0,20000.0,20000.0,0
2022/05/18-10:00,0,20000.0,20000.0,0
2022/05/18-10:05,0,20000.0,20000.0,0
2022/05/18-10:10,-18040,1960.0,20000.0,-1
2022/05/18-10:15,-18048,1960.0,20008.0,0
2022/05/18-10:35,-18016,1960.0,19976.0,0
2022/05/18-10:40,0,20028.0,20028.0,1
2022/05/18-10:45,0,20028.0,20028.0,0
2022/05/18-10:50,0,20028.0,20028.0,0
2022/05/18-10:55,0,20028.0,20028.0,0
2022/05/18-11:00,0,20028.0,20028.0,0
2022/05/18-11:05,0,20028.0,20028.0,0
2022/05/18-11:10,-18068,1960.0,20028.0,-1
2022/05/18-11:15,-18068,1960.0,20028.0,0
2022/05/18-11:20,-18036,1960.0,19996.0,0
2022/05/18-11:25,-18032,1960.0,19992.0,0
2022/05/18-11:30,-18004,1960.0,19964.0,0
2022/05/18-13:35,0,20024.0,20024.0,1
2022/05/18-13:40,-18016,2008.0,20024.0,-1
2022/05/18-13:45,-18004,2008.0,20012.0,0
2022/05/18-13:50,-18004,2008.0,20012.0,0
2022/05/18-13:55,-18028,2008.0,20036.0,0
2022/05/18-14:00,0,20056.0,20056.0,1
2022/05/18-14:05,0,20056.0,20056.0,0
2022/05/18-14:10,0,20056.0,20056.0,0
2022/05/18-14:15,-18032,2024.0,20056.0,-1
2022/05/18-14:20,-18012,2024.0,20036.0,0
2022/05/18-14:25,-17984,2024.0,20008.0,0
2022/05/18-14:30,-17964,2024.0,19988.0,0
2022/05/18-14:35,-17944,2024.0,19968.0,0
2022/05/18-14:40,-17940,2024.0,19964.0,0
2022/05/18-14:45,-17900,2024.0,19924.0,0
2022/05/18-14:50,-17900,2024.0,19924.0,0
2022/05/18-14:55,-17884,2024.0,19908.0,0
2022/05/18-15:00,-17848,2024.0,19872.0,0
2022/05/19-21:05,-17792,2024.0,19816.0,0
2022/05/19-21:10,-17752,2024.0,19776.0,0
2022/05/19-21:15,-17744,2024.0,19768.0,0
2022/05/19-21:20,-17708,2024.0,19732.0,0
2022/05/19-21:25,-17704,2024.0,19728.0,0
2022/05/19-21:30,-17708,2024.0,19732.0,0
2022/05/19-21:35,0,19764.0,19764.0,1
2022/05/19-21:40,0,19764.0,19764.0,0
2022/05/19-21:45,0,19764.0,19764.0,0
2022/05/19-21:50,0,19764.0,19764.0,0
2022/05/19-21:55,0,19764.0,19764.0,0
2022/05/19-22:00,0,19764.0,19764.0,0
2022/05/19-22:05,0,19764.0,19764.0,0
2022/05/19-22:10,0,19764.0,19764.0,0
2022/05/19-22:15,0,19764.0,19764.0,0
2022/05/19-22:20,0,19764.0,19764.0,0
2022/05/19-22:25,0,19764.0,19764.0,0
2022/05/19-22:30,0,19764.0,19764.0,0
2022/05/19-22:35,0,19764.0,19764.0,0
2022/05/19-22:40,0,19764.0,19764.0,0
2022/05/19-22:45,0,19764.0,19764.0,0
2022/05/19-22:50,0,19764.0,19764.0,0
2022/05/19-22:55,0,19764.0,19764.0,0
2022/05/19-23:00,0,19764.0,19764.0,0
2022/05/19-09:05,0,19764.0,19764.0,0
2022/05/19-09:10,0,19764.0,19764.0,0
2022/05/19-09:15,0,19764.0,19764.0,0
2022/05/19-09:20,0,19764.0,19764.0,0
2022/05/19-09:25,0,19764.0,19764.0,0
2022/05/19-09:30,0,19764.0,19764.0,0
2022/05/19-09:35,0,19764.0,19764.0,0
2022/05/19-09:40,-17640,2124.0,19764.0,-1
2022/05/19-09:45,-17656,2124.0,19780.0,0
2022/05/19-09:50,0,19876.0,19876.0,1
2022/05/19-09:55,0,19876.0,19876.0,0
2022/05/19-10:00,0,19876.0,19876.0,0
2022/05/19-10:05,0,19876.0,19876.0,0
2022/05/19-10:10,0,19876.0,19876.0,0
2022/05/19-10:15,0,19876.0,19876.0,0
2022/05/19-10:35,0,19876.0,19876.0,0
2022/05/19-10:40,0,19876.0,19876.0,0
2022/05/19-10:45,0,19876.0,19876.0,0
2022/05/19-10:50,0,19876.0,19876.0,0
2022/05/19-10:55,-17796,2080.0,19876.0,-1
2022/05/19-11:00,-17808,2080.0,19888.0,0
2022/05/19-11:05,0,19920.0,19920.0,1
2022/05/19-11:10,0,19920.0,19920.0,0
2022/05/19-11:15,0,19920.0,19920.0,0
2022/05/19-11:20,0,19920.0,19920.0,0
2022/05/19-11:25,0,19920.0,19920.0,0
2022/05/19-11:30,0,19920.0,19920.0,0
2022/05/19-13:35,-17808,2112.0,19920.0,-1
2022/05/19-13:40,-17780,2112.0,19892.0,0
2022/05/19-13:45,-17792,2112.0,19904.0,0
2022/05/19-13:50,-17788,2112.0,19900.0,0
2022/05/19-13:55,-17800,2112.0,19912.0,0
2022/05/19-14:00,0,19940.0,19940.0,1
2022/05/19-14:05,0,19940.0,19940.0,0
2022/05/19-14:10,0,19940.0,19940.0,0
2022/05/19-14:15,0,19940.0,19940.0,0
2022/05/19-14:20,0,19940.0,19940.0,0
2022/05/19-14:25,0,19940.0,19940.0,0
2022/05/19-14:30,0,19940.0,19940.0,0
2022/05/19-14:35,0,19940.0,19940.0,0
2022/05/19-14:40,0,19940.0,19940.0,0
2022/05/19-14:45,0,19940.0,19940.0,0
2022/05/19-14:50,0,19940.0,19940.0,0
2022/05/19-14:55,0,19940.0,19940.0,0
2022/05/19-15:00,0,19940.0,19940.0,0
2022/05/20-21:05,-17940,2000.0,19940.0,-1
2022/05/20-21:10,-17928,2000.0,19928.0,0
2022/05/20-21:15,-17940,2000.0,19940.0,0
2022/05/20-21:20,-17960,2000.0,19960.0,0
2022/05/20-21:25,0,19996.0,19996.0,1
2022/05/20-21:30,0,19996.0,19996.0,0
2022/05/20-21:35,0,19996.0,19996.0,0
2022/05/20-21:40,0,19996.0,19996.0,0
2022/05/20-21:45,0,19996.0,19996.0,0
2022/05/20-21:50,0,19996.0,19996.0,0
2022/05/20-21:55,0,19996.0,19996.0,0
2022/05/20-22:00,-18000,1996.0,19996.0,-1
2022/05/20-22:05,-17988,1996.0,19984.0,0
2022/05/20-22:10,-17976,1996.0,19972.0,0
2022/05/20-22:15,-17984,1996.0,19980.0,0
2022/05/20-22:20,-18000,1996.0,19996.0,0
2022/05/20-22:25,0,20020.0,20020.0,1
2022/05/20-22:30,0,20020.0,20020.0,0
2022/05/20-22:35,0,20020.0,20020.0,0
2022/05/20-22:40,0,20020.0,20020.0,0
2022/05/20-22:45,0,20020.0,20020.0,0
2022/05/20-22:50,-18008,2012.0,20020.0,-1
2022/05/20-22:55,-18012,2012.0,20024.0,0
2022/05/20-23:00,-18012,2012.0,20024.0,0
2022/05/20-09:05,0,20124.0,20124.0,1
2022/05/20-09:10,0,20124.0,20124.0,0
2022/05/20-09:15,0,20124.0,20124.0,0
2022/05/20-09:20,0,20124.0,20124.0,0
2022/05/20-09:25,0,20124.0,20124.0,0
2022/05/20-09:30,0,20124.0,20124.0,0
2022/05/20-09:35,0,20124.0,20124.0,0
2022/05/20-09:40,0,20124.0,20124.0,0
2022/05/20-09:45,0,20124.0,20124.0,0
2022/05/20-09:50,0,20124.0,20124.0,0
2022/05/20-09:55,0,20124.0,20124.0,0
2022/05/20-10:00,0,20124.0,20124.0,0
2022/05/20-10:05,-18192,1932.0,20124.0,-1
2022/05/20-10:10,-18176,1932.0,20108.0,0
2022/05/20-10:15,-18144,1932.0,20076.0,0
2022/05/20-10:35,-18172,1932.0,20104.0,0
2022/05/20-10:40,-18144,1932.0,20076.0,0
2022/05/20-10:45,-18164,1932.0,20096.0,0
2022/05/20-10:50,-18168,1932.0,20100.0,0
2022/05/20-10:55,-18160,1932.0,20092.0,0
2022/05/20-11:00,0,20120.0,20120.0,1
2022/05/20-11:05,-18156,1964.0,20120.0,-1
2022/05/20-11:10,-18120,1964.0,20084.0,0
2022/05/20-11:15,-18128,1964.0,20092.0,0
2022/05/20-11:20,0,20124.0,20124.0,1
2022/05/20-11:25,-18132,1992.0,20124.0,-1
2022/05/20-11:30,-18148,1992.0,20140.0,0
2022/05/20-13:35,0,20176.0,20176.0,1
2022/05/20-13:40,0,20176.0,20176.0,0
2022/05/20-13:45,0,20176.0,20176.0,0
2022/05/20-13:50,0,20176.0,20176.0,0
2022/05/20-13:55,0,20176.0,20176.0,0
2022/05/20-14:00,-18148,2028.0,20176.0,-1
2022/05/20-14:05,-18160,2028.0,20188.0,0
2022/05/20-14:10,-18172,2028.0,20200.0,0
2022/05/20-14:15,-18156,2028.0,20184.0,0
2022/05/20-14:20,-18160,2028.0,20188.0,0
2022/05/20-14:25,-18184,2028.0,20212.0,0
2022/05/20-14:30,-18168,2028.0,20196.0,0
2022/05/20-14:35,-18156,2028.0,20184.0,0
2022/05/20-14:40,-18164,2028.0,20192.0,0
2022/05/20-14:45,-18184,2028.0,20212.0,0
2022/05/20-14:50,0,20224.0,20224.0,1
2022/05/20-14:55,0,20224.0,20224.0,0
2022/05/20-15:00,0,20224.0,20224.0,0
2022/05/23-21:05,0,20224.0,20224.0,0
2022/05/23-21:10,0,20224.0,20224.0,0
2022/05/23-21:15,0,20224.0,20224.0,0
2022/05/23-21:20,0,20224.0,20224.0,0
2022/05/23-21:25,0,20224.0,20224.0,0
2022/05/23-21:30,0,20224.0,20224.0,0
2022/05/23-21:35,0,20224.0,20224.0,0
2022/05/23-21:40,0,20224.0,20224.0,0
2022/05/23-21:45,0,20224.0,20224.0,0
2022/05/23-21:50,0,20224.0,20224.0,0
2022/05/23-21:55,0,20224.0,20224.0,0
2022/05/23-22:00,0,20224.0,20224.0,0
2022/05/23-22:05,0,20224.0,20224.0,0
2022/05/23-22:10,0,20224.0,20224.0,0
2022/05/23-22:15,0,20224.0,20224.0,0
2022/05/23-22:20,-18320,1904.0,20224.0,-1
2022/05/23-22:25,-18316,1904.0,20220.0,0
2022/05/23-22:30,-18288,1904.0,20192.0,0
2022/05/23-22:35,-18304,1904.0,20208.0,0
2022/05/23-22:40,-18240,1904.0,20144.0,0
2022/05/23-22:45,-18232,1904.0,20136.0,0
2022/05/23-22:50,-18220,1904.0,20124.0,0
2022/05/23-22:55,-18168,1904.0,20072.0,0
2022/05/23-23:00,-18120,1904.0,20024.0,0
2022/05/23-09:05,0,20288.0,20288.0,1
2022/05/23-09:10,0,20288.0,20288.0,0
2022/05/23-09:15,0,20288.0,20288.0,0
2022/05/23-09:20,-18252,2036.0,20288.0,-1
2022/05/23-09:25,-18260,2036.0,20296.0,0
2022/05/23-09:30,-18252,2036.0,20288.0,0
2022/05/23-09:35,-18208,2036.0,20244.0,0
2022/05/23-09:40,-18224,2036.0,20260.0,0
2022/05/23-09:45,-18212,2036.0,20248.0,0
2022/05/23-09:50,0,20288.0,20288.0,1
2022/05/23-09:55,0,20288.0,20288.0,0
2022/05/23-10:00,-18188,2100.0,20288.0,-1
2022/05/23-10:05,-18180,2100.0,20280.0,0
2022/05/23-10:10,-18148,2100.0,20248.0,0
2022/05/23-10:15,-18172,2100.0,20272.0,0
2022/05/23-10:35,0,20312.0,20312.0,1
2022/05/23-10:40,-18196,2116.0,20312.0,-1
2022/05/23-10:45,-18164,2116.0,20280.0,0
2022/05/23-10:50,-18144,2116.0,20260.0,0
2022/05/23-10:55,-18152,2116.0,20268.0,0
2022/05/23-11:00,-18176,2116.0,20292.0,0
2022/05/23-11:05,-18180,2116.0,20296.0,0
2022/05/23-11:10,-18164,2116.0,20280.0,0
2022/05/23-11:15,-18192,2116.0,20308.0,0
2022/05/23-11:20,-18104,2116.0,20220.0,0
2022/05/23-11:25,-18076,2116.0,20192.0,0
2022/05/23-11:30,-18040,2116.0,20156.0,0
2022/05/23-13:35,-18024,2116.0,20140.0,0
2022/05/23-13:40,-18044,2116.0,20160.0,0
2022/05/23-13:45,-18012,2116.0,20128.0,0
2022/05/23-13:50,-18048,2116.0,20164.0,0
2022/05/23-13:55,0,20188.0,20188.0,1
2022/05/23-14:00,-18040,2148.0,20188.0,-1
2022/05/23-14:05,-18012,2148.0,20160.0,0
2022/05/23-14:10,-18016,2148.0,20164.0,0
2022/05/23-14:15,-17964,2148.0,20112.0,0
2022/05/23-14:20,-17956,2148.0,20104.0,0
2022/05/23-14:25,-17960,2148.0,20108.0,0
2022/05/23-14:30,-17964,2148.0,20112.0,0
2022/05/23-14:35,0,20164.0,20164.0,1
2022/05/23-14:40,0,20164.0,20164.0,0
2022/05/23-14:45,0,20164.0,20164.0,0
2022/05/23-14:50,0,20164.0,20164.0,0
2022/05/23-14:55,0,20164.0,20164.0,0
2022/05/23-15:00,-18060,2104.0,20164.0,-1
2022/05/24-21:05,0,20224.0,20224.0,1
2022/05/24-21:10,0,20224.0,20224.0,0
2022/05/24-21:15,0,20224.0,20224.0,0
2022/05/24-21:20,0,20224.0,20224.0,0
2022/05/24-21:25,-18076,2148.0,20224.0,-1
2022/05/24-21:30,-18060,2148.0,20208.0,0
2022/05/24-21:35,-18088,2148.0,20236.0,0
2022/05/24-21:40,0,20248.0,20248.0,1
2022/05/24-21:45,-18064,2184.0,20248.0,-1
2022/05/24-21:50,-18068,2184.0,20252.0,0
2022/05/24-21:55,-18064,2184.0,20248.0,0
2022/05/24-22:00,-18032,2184.0,20216.0,0
2022/05/24-22:05,-18036,2184.0,20220.0,0
2022/05/24-22:10,-18020,2184.0,20204.0,0
2022/05/24-22:15,-18028,2184.0,20212.0,0
2022/05/24-22:20,-18052,2184.0,20236.0,0
2022/05/24-22:25,0,20264.0,20264.0,1
2022/05/24-22:30,0,20264.0,20264.0,0
2022/05/24-22:35,-18060,2204.0,20264.0,-1
2022/05/24-22:40,-18032,2204.0,20236.0,0
2022/05/24-22:45,-18036,2204.0,20240.0,0
2022/05/24-22:50,-18044,2204.0,20248.0,0
2022/05/24-22:55,-18016,2204.0,20220.0,0
2022/05/24-23:00,-17996,2204.0,20200.0,0
2022/05/24-09:05,-18012,2204.0,20216.0,0
2022/05/24-09:10,-17992,2204.0,20196.0,0
2022/05/24-09:15,-17984,2204.0,20188.0,0
2022/05/24-09:20,-17984,2204.0,20188.0,0
2022/05/24-09:25,0,20228.0,20228.0,1
2022/05/24-09:30,-17988,2240.0,20228.0,-1
2022/05/24-09:35,-17984,2240.0,20224.0,0
2022/05/24-09:40,-17996,2240.0,20236.0,0
2022/05/24-09:45,-18012,2240.0,20252.0,0
2022/05/24-09:50,-17992,2240.0,20232.0,0
2022/05/24-09:55,-17984,2240.0,20224.0,0
2022/05/24-10:00,-17924,2240.0,20164.0,0
2022/05/24-10:05,-17924,2240.0,20164.0,0
2022/05/24-10:10,-17920,2240.0,20160.0,0
2022/05/24-10:15,-17936,2240.0,20176.0,0
2022/05/24-10:35,-17928,2240.0,20168.0,0
2022/05/24-10:40,0,20228.0,20228.0,1
2022/05/24-10:45,0,20228.0,20228.0,0
2022/05/24-10:50,-17936,2292.0,20228.0,-1
2022/05/24-10:55,-17928,2292.0,20220.0,0
2022/05/24-11:00,-17920,2292.0,20212.0,0
2022/05/24-11:05,-17932,2292.0,20224.0,0
2022/05/24-11:10,-17912,2292.0,20204.0,0
2022/05/24-11:15,0,20240.0,20240.0,1
2022/05/24-11:20,-17892,2348.0,20240.0,-1
2022/05/24-11:25,-17892,2348.0,20240.0,0
2022/05/24-11:30,-17884,2348.0,20232.0,0
2022/05/24-13:35,-17796,2348.0,20144.0,0
2022/05/24-13:40,0,20132.0,20132.0,1
2022/05/24-13:45,0,20132.0,20132.0,0
2022/05/24-13:50,0,20132.0,20132.0,0
2022/05/24-13:55,0,20132.0,20132.0,0
2022/05/24-14:00,0,20132.0,20132.0,0
2022/05/24-14:05,0,20132.0,20132.0,0
2022/05/24-14:10,0,20132.0,20132.0,0
2022/05/24-14:15,0,20132.0,20132.0,0
2022/05/24-14:20,0,20132.0,20132.0,0
2022/05/24-14:25,0,20132.0,20132.0,0
2022/05/24-14:30,0,20132.0,20132.0,0
2022/05/24-14:35,0,20132.0,20132.0,0
2022/05/24-14:40,0,20132.0,20132.0,0
2022/05/24-14:45,0,20132.0,20132.0,0
2022/05/24-14:50,0,20132.0,20132.0,0
2022/05/24-14:55,0,20132.0,20132.0,0
2022/05/24-15:00,0,20132.0,20132.0,0
2022/05/25-21:05,0,20132.0,20132.0,0
2022/05/25-21:10,0,20132.0,20132.0,0
2022/05/25-21:15,0,20132.0,20132.0,0
2022/05/25-21:20,0,20132.0,20132.0,0
2022/05/25-21:25,0,20132.0,20132.0,0
2022/05/25-21:30,0,20132.0,20132.0,0
2022/05/25-21:35,0,20132.0,20132.0,0
2022/05/25-21:40,0,20132.0,20132.0,0
2022/05/25-21:45,0,20132.0,20132.0,0
2022/05/25-21:50,0,20132.0,20132.0,0
2022/05/25-21:55,0,20132.0,20132.0,0
2022/05/25-22:00,0,20132.0,20132.0,0
2022/05/25-22:05,0,20132.0,20132.0,0
2022/05/25-22:10,-17600,2532.0,20132.0,-1
2022/05/25-22:15,-17620,2532.0,20152.0,0
2022/05/25-22:20,-17604,2532.0,20136.0,0
2022/05/25-22:25,0,20184.0,20184.0,1
2022/05/25-22:30,0,20184.0,20184.0,0
2022/05/25-22:35,0,20184.0,20184.0,0
2022/05/25-22:40,-17616,2568.0,20184.0,-1
2022/05/25-22:45,-17632,2568.0,20200.0,0
2022/05/25-22:50,-17636,2568.0,20204.0,0
2022/05/25-22:55,0,20232.0,20232.0,1
2022/05/25-23:00,0,20232.0,20232.0,0
2022/05/25-09:05,0,20232.0,20232.0,0
2022/05/25-09:10,0,20232.0,20232.0,0
2022/05/25-09:15,0,20232.0,20232.0,0
2022/05/25-09:20,0,20232.0,20232.0,0
2022/05/25-09:25,0,20232.0,20232.0,0
2022/05/25-09:30,0,20232.0,20232.0,0
2022/05/25-09:35,0,20232.0,20232.0,0
2022/05/25-09:40,0,20232.0,20232.0,0
2022/05/25-09:45,0,20232.0,20232.0,0
2022/05/25-09:50,0,20232.0,20232.0,0
2022/05/25-09:55,0,20232.0,20232.0,0
2022/05/25-10:00,0,20232.0,20232.0,0
2022/05/25-10:05,0,20232.0,20232.0,0
2022/05/25-10:10,0,20232.0,20232.0,0
2022/05/25-10:15,0,20232.0,20232.0,0
2022/05/25-10:35,0,20232.0,20232.0,0
2022/05/25-10:40,0,20232.0,20232.0,0
2022/05/25-10:45,-17772,2460.0,20232.0,-1
2022/05/25-10:50,-17740,2460.0,20200.0,0
2022/05/25-10:55,-17760,2460.0,20220.0,0
2022/05/25-11:00,-17712,2460.0,20172.0,0
2022/05/25-11:05,-17708,2460.0,20168.0,0
2022/05/25-11:10,-17716,2460.0,20176.0,0
2022/05/25-11:15,-17736,2460.0,20196.0,0
2022/05/25-11:20,-17648,2460.0,20108.0,0
2022/05/25-11:25,-17644,2460.0,20104.0,0
2022/05/25-11:30,-17632,2460.0,20092.0,0
2022/05/25-13:35,-17664,2460.0,20124.0,0
2022/05/25-13:40,-17628,2460.0,20088.0,0
2022/05/25-13:45,-17600,2460.0,20060.0,0
2022/05/25-13:50,-17568,2460.0,20028.0,0
2022/05/25-13:55,-17564,2460.0,20024.0,0
2022/05/25-14:00,-17544,2460.0,20004.0,0
2022/05/25-14:05,-17572,2460.0,20032.0,0
2022/05/25-14:10,-17544,2460.0,20004.0,0
2022/05/25-14:15,-17568,2460.0,20028.0,0
2022/05/25-14:20,-17560,2460.0,20020.0,0
2022/05/25-14:25,-17564,2460.0,20024.0,0
2022/05/25-14:30,-17532,2460.0,19992.0,0
2022/05/25-14:35,0,20084.0,20084.0,1
2022/05/25-14:40,0,20084.0,20084.0,0
2022/05/25-14:45,0,20084.0,20084.0,0
2022/05/25-14:50,0,20084.0,20084.0,0
2022/05/25-14:55,0,20084.0,20084.0,0
2022/05/25-15:00,0,20084.0,20084.0,0
2022/05/26-21:05,-17588,2496.0,20084.0,-1
2022/05/26-21:10,-17588,2496.0,20084.0,0
2022/05/26-21:15,-17480,2496.0,19976.0,0
2022/05/26-21:20,-17444,2496.0,19940.0,0
2022/05/26-21:25,-17448,2496.0,19944.0,0
2022/05/26-21:30,0,20020.0,20020.0,1
2022/05/26-21:35,0,20020.0,20020.0,0
2022/05/26-21:40,0,20020.0,20020.0,0
2022/05/26-21:45,0,20020.0,20020.0,0
2022/05/26-21:50,0,20020.0,20020.0,0
2022/05/26-21:55,-17548,2472.0,20020.0,-1
2022/05/26-22:00,0,20088.0,20088.0,1
2022/05/26-22:05,0,20088.0,20088.0,0
2022/05/26-22:10,0,20088.0,20088.0,0
2022/05/26-22:15,0,20088.0,20088.0,0
2022/05/26-22:20,0,20088.0,20088.0,0
2022/05/26-22:25,0,20088.0,20088.0,0
2022/05/26-22:30,-17576,2512.0,20088.0,-1
2022/05/26-22:35,-17560,2512.0,20072.0,0
2022/05/26-22:40,-17572,2512.0,20084.0,0
2022/05/26-22:45,-17568,2512.0,20080.0,0
2022/05/26-22:50,-17548,2512.0,20060.0,0
2022/05/26-22:55,-17560,2512.0,20072.0,0
2022/05/26-23:00,-17552,2512.0,20064.0,0
2022/05/26-09:05,0,20096.0,20096.0,1
2022/05/26-09:10,0,20096.0,20096.0,0
2022/05/26-09:15,0,20096.0,20096.0,0
2022/05/26-09:20,0,20096.0,20096.0,0
2022/05/26-09:25,-17576,2520.0,20096.0,-1
2022/05/26-09:30,-17556,2520.0,20076.0,0
2022/05/26-09:35,-17560,2520.0,20080.0,0
2022/05/26-09:40,-17520,2520.0,20040.0,0
2022/05/26-09:45,-17544,2520.0,20064.0,0
2022/05/26-09:50,-17524,2520.0,20044.0,0
2022/05/26-09:55,-17508,2520.0,20028.0,0
2022/05/26-10:00,-17464,2520.0,19984.0,0
2022/05/26-10:05,0,20052.0,20052.0,1
2022/05/26-10:10,0,20052.0,20052.0,0
2022/05/26-10:15,0,20052.0,20052.0,0
2022/05/26-10:35,0,20052.0,20052.0,0
2022/05/26-10:40,0,20052.0,20052.0,0
2022/05/26-10:45,0,20052.0,20052.0,0
2022/05/26-10:50,0,20052.0,20052.0,0
2022/05/26-10:55,0,20052.0,20052.0,0
2022/05/26-11:00,0,20052.0,20052.0,0
2022/05/26-11:05,0,20052.0,20052.0,0
2022/05/26-11:10,-17548,2504.0,20052.0,-1
2022/05/26-11:15,-17544,2504.0,20048.0,0
2022/05/26-11:20,-17528,2504.0,20032.0,0
2022/05/26-11:25,0,20112.0,20112.0,1
2022/05/26-11:30,0,20112.0,20112.0,0
2022/05/26-13:35,0,20112.0,20112.0,0
2022/05/26-13:40,0,20112.0,20112.0,0
2022/05/26-13:45,0,20112.0,20112.0,0
2022/05/26-13:50,0,20112.0,20112.0,0
2022/05/26-13:55,-17648,2464.0,20112.0,-1
2022/05/26-14:00,-17668,2464.0,20132.0,0
2022/05/26-14:05,-17660,2464.0,20124.0,0
2022/05/26-14:10,-17660,2464.0,20124.0,0
2022/05/26-14:15,-17676,2464.0,20140.0,0
2022/05/26-14:20,-17680,2464.0,20144.0,0
2022/05/26-14:25,0,20152.0,20152.0,1
2022/05/26-14:30,0,20152.0,20152.0,0
2022/05/26-14:35,-17656,2496.0,20152.0,-1
2022/05/26-14:40,0,20208.0,20208.0,1
2022/05/26-14:45,0,20208.0,20208.0,0
2022/05/26-14:50,0,20208.0,20208.0,0
2022/05/26-14:55,0,20208.0,20208.0,0
2022/05/26-15:00,0,20208.0,20208.0,0
2022/05/27-21:05,0,20208.0,20208.0,0
2022/05/27-21:10,0,20208.0,20208.0,0
2022/05/27-21:15,0,20208.0,20208.0,0
2022/05/27-21:20,0,20208.0,20208.0,0
2022/05/27-21:25,0,20208.0,20208.0,0
2022/05/27-21:30,0,20208.0,20208.0,0
2022/05/27-21:35,0,20208.0,20208.0,0
2022/05/27-21:40,0,20208.0,20208.0,0
2022/05/27-21:45,0,20208.0,20208.0,0
2022/05/27-21:50,0,20208.0,20208.0,0
2022/05/27-21:55,0,20208.0,20208.0,0
2022/05/27-22:00,0,20208.0,20208.0,0
2022/05/27-22:05,0,20208.0,20208.0,0
2022/05/27-22:10,0,20208.0,20208.0,0
2022/05/27-22:15,0,20208.0,20208.0,0
2022/05/27-22:20,-17852,2356.0,20208.0,-1
2022/05/27-22:25,0,20244.0,20244.0,1
2022/05/27-22:30,0,20244.0,20244.0,0
2022/05/27-22:35,0,20244.0,20244.0,0
2022/05/27-22:40,0,20244.0,20244.0,0
2022/05/27-22:45,0,20244.0,20244.0,0
2022/05/27-22:50,0,20244.0,20244.0,0
2022/05/27-22:55,0,20244.0,20244.0,0
2022/05/27-23:00,0,20244.0,20244.0,0
2022/05/27-09:05,0,20244.0,20244.0,0
2022/05/27-09:10,0,20244.0,20244.0,0
2022/05/27-09:15,0,20244.0,20244.0,0
2022/05/27-09:20,0,20244.0,20244.0,0
2022/05/27-09:25,0,20244.0,20244.0,0
2022/05/27-09:30,0,20244.0,20244.0,0
2022/05/27-09:35,0,20244.0,20244.0,0
2022/05/27-09:40,0,20244.0,20244.0,0
2022/05/27-09:45,0,20244.0,20244.0,0
2022/05/27-09:50,0,20244.0,20244.0,0
2022/05/27-09:55,-18000,2244.0,20244.0,-1
2022/05/27-10:00,-17996,2244.0,20240.0,0
2022/05/27-10:05,-18028,2244.0,20272.0,0
2022/05/27-10:10,0,20284.0,20284.0,1
2022/05/27-10:15,0,20284.0,20284.0,0
2022/05/27-10:35,0,20284.0,20284.0,0
2022/05/27-10:40,0,20284.0,20284.0,0
2022/05/27-10:45,0,20284.0,20284.0,0
2022/05/27-10:50,0,20284.0,20284.0,0
2022/05/27-10:55,0,20284.0,20284.0,0
2022/05/27-11:00,-18040,2244.0,20284.0,-1
2022/05/27-11:05,-18060,2244.0,20304.0,0
2022/05/27-11:10,-18068,2244.0,20312.0,0
2022/05/27-11:15,-18072,2244.0,20316.0,0
2022/05/27-11:20,0,20340.0,20340.0,1
2022/05/27-11:25,0,20340.0,20340.0,0
2022/05/27-11:30,0,20340.0,20340.0,0
2022/05/27-13:35,-17996,2344.0,20340.0,-1
2022/05/27-13:40,-17980,2344.0,20324.0,0
2022/05/27-13:45,-17984,2344.0,20328.0,0
2022/05/27-13:50,-17980,2344.0,20324.0,0
2022/05/27-13:55,-17960,2344.0,20304.0,0
2022/05/27-14:00,-17972,2344.0,20316.0,0
2022/05/27-14:05,-17964,2344.0,20308.0,0
2022/05/27-14:10,-17920,2344.0,20264.0,0
2022/05/27-14:15,-17904,2344.0,20248.0,0
2022/05/27-14:20,-17920,2344.0,20264.0,0
2022/05/27-14:25,0,20312.0,20312.0,1
2022/05/27-14:30,0,20312.0,20312.0,0
2022/05/27-14:35,0,20312.0,20312.0,0
2022/05/27-14:40,0,20312.0,20312.0,0
2022/05/27-14:45,0,20312.0,20312.0,0
2022/05/27-14:50,0,20312.0,20312.0,0
2022/05/27-14:55,0,20312.0,20312.0,0
2022/05/27-15:00,0,20312.0,20312.0,0
2022/05/30-21:05,0,20312.0,20312.0,0
2022/05/30-21:10,0,20312.0,20312.0,0
2022/05/30-21:15,0,20312.0,20312.0,0
2022/05/30-21:20,0,20312.0,20312.0,0
2022/05/30-21:25,0,20312.0,20312.0,0
2022/05/30-21:30,0,20312.0,20312.0,0
2022/05/30-21:35,0,20312.0,20312.0,0
2022/05/30-21:40,0,20312.0,20312.0,0
2022/05/30-21:45,0,20312.0,20312.0,0
2022/05/30-21:50,0,20312.0,20312.0,0
2022/05/30-21:55,0,20312.0,20312.0,0
2022/05/30-22:00,0,20312.0,20312.0,0
2022/05/30-22:05,0,20312.0,20312.0,0
2022/05/30-22:10,0,20312.0,20312.0,0
2022/05/30-22:15,0,20312.0,20312.0,0
2022/05/30-22:20,0,20312.0,20312.0,0
2022/05/30-22:25,0,20312.0,20312.0,0
2022/05/30-22:30,0,20312.0,20312.0,0
2022/05/30-22:35,0,20312.0,20312.0,0
