time,open,high,low,close,volume
2025/07/22-11:05,6091.6,6093,6085.2,6091.8,666
2025/07/22-11:10,6091.8,6091.8,6085,6089.8,355
2025/07/22-11:15,6089.6,6098,6087,6095.2,538
2025/07/22-11:20,6095,6099.4,6093.2,6098.6,483
2025/07/22-11:25,6098.6,6106,6093.4,6094.6,1021
2025/07/22-11:30,6094,6108,6093.8,6102.6,999
2025/07/22-13:05,6104,6106.4,6093.2,6095.6,2100
2025/07/22-13:10,6095.6,6104,6090,6098.6,1380
2025/07/22-13:15,6098.2,6108.8,6096.4,6102.4,1152
2025/07/22-13:20,6102.6,6109.4,6100,6105,826
2025/07/22-13:25,6104.8,6129,6102.4,6129,1897
2025/07/22-13:30,6129,6129,6114,6115.6,1206
2025/07/22-13:35,6116.4,6119.4,6101.2,6104,1145
2025/07/22-13:40,6103.4,6124.8,6103.4,6114.2,821
2025/07/22-13:45,6113.2,6117.4,6108.8,6115,431
2025/07/22-13:50,6114.4,6115,6103.6,6106.8,487
2025/07/22-13:55,6106.4,6107,6098.2,6100,557
2025/07/22-14:00,6100.4,6107.4,6098.4,6104.4,669
2025/07/22-14:05,6103.6,6107.4,6100,6106.6,499
2025/07/22-14:10,6106.8,6107.4,6087,6090.4,1481
2025/07/22-14:15,6090,6100,6087.8,6087.8,815
2025/07/22-14:20,6087.8,6099,6086.4,6098,818
2025/07/22-14:25,6097.8,6105.6,6096.8,6097.8,884
2025/07/22-14:30,6097.6,6106,6096.4,6104.2,470
2025/07/22-14:35,6104.2,6117.8,6104.2,6117.8,885
2025/07/22-14:40,6118,6129.8,6117.4,6120.4,1768
2025/07/22-14:45,6120.4,6125.2,6114.6,6116.4,1034
2025/07/22-14:50,6116.4,6121.4,6112.2,6120.2,689
2025/07/22-14:55,6119.8,6121.8,6115.2,6119,790
2025/07/22-15:00,6119.2,6132.8,6115.2,6129.4,2454
2025/07/23-09:35,6135.8,6148.2,6111.8,6128.2,4501
2025/07/23-09:40,6127.4,6139,6123.2,6129,2249
2025/07/23-09:45,6128.4,6143.8,6117.8,6136.6,2006
2025/07/23-09:50,6137.8,6144,6128.8,6135.2,1526
2025/07/23-09:55,6136.2,6158,6135,6157,1432
2025/07/23-10:00,6157.2,6157.8,6145.8,6146.8,1221
2025/07/23-10:05,6146.2,6154.6,6137,6154.6,1279
2025/07/23-10:10,6154.6,6155.8,6147,6147.2,615
2025/07/23-10:15,6148,6149.2,6137,6143,678
2025/07/23-10:20,6142.2,6152.8,6133,6143.6,0
2025/07/23-10:25,6143.4,6153.6,6137,6152.8,873
2025/07/23-10:30,6151.2,6155.8,6126,6134.8,4071
2025/07/23-10:35,6134.4,6141,6132.4,6134.8,485
2025/07/23-10:40,6135.4,6137.8,6131.6,6137.4,528
2025/07/23-10:45,6138,6138.8,6126.8,6126.8,575
2025/07/23-10:50,6127,6128.8,6124,6128.6,664
2025/07/23-10:55,6128.6,6129.2,6122.8,6123.2,522
2025/07/23-11:00,6124.2,6129,6121.6,6129,379
2025/07/23-11:05,6130,6131,6125,6131,485
2025/07/23-11:10,6131,6136.8,6128.8,6128.8,434
2025/07/23-11:15,6128.8,6141,6128.4,6139.6,527
2025/07/23-11:20,6139.4,6147.6,6137,6139.2,896
2025/07/23-11:25,6139.2,6148,6135.6,6147,565
2025/07/23-11:30,6147,6163.8,6146.4,6162.8,2279
2025/07/23-13:05,6164,6171,6155,6163.4,1715
2025/07/23-13:10,6162.6,6170,6157.6,6166.6,1101
2025/07/23-13:15,6167.4,6179.8,6162.2,6177,1175
2025/07/23-13:20,6176.8,6181.2,6170.6,6173.4,1079
2025/07/23-13:25,6173.2,6177.8,6160,6160.4,975
2025/07/23-13:30,6161,6171.4,6158,6168.2,901
2025/07/23-13:35,6169.4,6170.2,6152.2,6155.8,806
2025/07/23-13:40,6155.6,6156.4,6145,6145.4,1164
2025/07/23-13:45,6145.4,6150,6143.2,6144.6,987
2025/07/23-13:50,6145.4,6157.6,6144.2,6154,790
