,datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,vol_prev,ma0,ma1,ma2,ma3,ma4,pct_chg,zdf,abs_zdf,cdlBody,cdlHl,cdlHo,cdlHc,cdlUs,cdlLo,cdlLc,cdlLs,ma_Us,ma_Ls,zf,bodyU,bodyD,bdr,slp0,slp1,slp2,slp3,slp4,ma_slp0,ma_slp1,ma_slp2,ma_slp3,bias0,bias1,bias2,bias3,bias4,std_bias1,std_bias2,std_cdl_b,std_cdl_f,ma_body,ma_bias1,ma_bias2,df_01,df_12,df_23,df_34,mv1,mv2,mv3,vol_s1,vol_s2,vol_s3,mv13_r,mv12_r,mv23_r,jl,jltj,dl,dltj,fl,fltj,jdfl,fgfl,lxfl,llv_body_12,llv_body_28,llv_body_60,hhv_body_12,hhv_body_28,hhv_body_60,stdCdlB,stdCdlF,maBody,zdStrength,longUShadow,longLShadow,rng3D,rng5D,rng7D,rng9D,rng17D,abs_body,bRng,ma_body_off,revise_body,bsp,ma_bsp,bsp_ratio,zdStrength_prev,yby,ctpj,ybyD,wygd,tp3D,tp5D,tp7D,tp17D,predict_ma0,predict_c,non_trend_unit,min_ma0_2,max_ma0_2,ma_band0_2,min_ma1_3,max_ma1_3,ma_band1_3,non_trend_flag,ktpl,dtpl,ktxt,dtxt,jmkl,sskl,lVSs_1_12,lVSs_1_28,lVSs_1_60,lVSs_2_12,lVSs_2_28,lVSs_2_60,c_gt_ma4,c_lt_ma4,ktpl_days,dtpl_days,vol_momt,vol_cp,vol_cp_20d,vol_cp_30d,v20_2_pct,v20_1_pct,v20_0_pct,last_v_2,last_v_1,bsp_class,dl_5d,trend_stage,last_stage,last_momt
0,1.6260969e+18,12376.0,5442.0,5458.0,5442.0,5456.0,22249.0,1454805.0,1453261.0,SHFE.rb2110,300,22249.0,5456.0,5456.0,5456.0,5456.0,5456.0,-1.4662756598240456,-8.0,8.0,14.0,16.0,16.0,2.0,2.0,0.0,14.0,0.0,3.3,2.35,-1.4662756598240456,5456.0,5442.0,14.0,999.6741609644836,999.8603546990644,999.9284743580574,999.9519253882024,999.9757640386806,999.542879219998,999.7755965863018,999.8791498934481,999.9173551045308,0.0,0.0,0.0,0.0,0.0,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,0.0,0.0,0.0,0.0,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,11.0,22.0,22.0,22.0,32.0,14.0,14.0,4.794999999999999,14.0,1589.2142857142858,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5452.445023713841,5446.2248289345025,16.368000000000002,5456.0,5456.0,0.0,5456.0,5456.0,0.0,True,True,True,False,False,True,False,6.0,6.0,6.0,-2.0,-2.0,-2.0,-1,-1,-1,-1,1,0,,,,,,-1,0,0,,jmkl,,
1,1.6260972e+18,12377.0,5456.0,5457.0,5447.0,5448.0,21587.0,1453261.0,1452261.0,SHFE.rb2110,300,22249.0,5454.222222222223,5455.238095238095,5455.609756097561,5455.737704918032,5455.8677685950415,-1.4662756598240456,-8.0,8.0,-8.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,3.3,2.35,-1.4662756598240456,5456.0,5448.0,8.0,999.6741609644836,999.8603546990644,999.9284743580574,999.9519253882024,999.9757640386806,999.542879219998,999.7755965863018,999.8791498934481,999.9173551045308,-1.1408083441982741,-1.326815642458179,-1.3948497854078257,-1.4182692307691536,-1.4420746485700464,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-1.015873015872785,-0.3716608594659192,-0.1279488204709196,-0.13006367700927512,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,11.0,22.0,22.0,22.0,32.0,8.0,8.0,4.794999999999999,8.0,2698.375,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5452.445023713841,5446.2248289345025,16.367213114754097,5454.222222222223,5455.609756097561,1.387533875338704,5455.238095238095,5455.737704918032,0.4996096799368388,True,True,False,False,False,True,False,6.0,6.0,6.0,-2.0,-2.0,-2.0,0,-1,-1,0,1,0,,,,,,-1,0,0,,jmkl,jmkl,1.0
2,1.6260975e+18,12378.0,5448.0,5453.0,5444.0,5445.0,14164.0,1452261.0,1450798.0,SHFE.rb2110,300,21587.0,5452.172839506174,5454.263038548753,5455.092207019632,5455.38564901908,5455.688136056281,-0.5506607929515184,-3.0,3.0,-3.0,9.0,5.0,8.0,5.0,4.0,1.0,1.0,3.3,2.35,-0.5506607929515184,5448.0,5445.0,3.0,999.624257569173,999.8212623038042,999.9051345127185,999.9354705233291,999.9670753496274,999.542879219998,999.7755965863018,999.8791498934481,999.9173551045308,-1.3155928319439347,-1.6983116661747344,-1.8500525081217578,-1.9037424092919197,-1.9590811992430401,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-2.0901990425791155,-0.8291684708792673,-0.2934419994480777,-0.30248703720099,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,11.0,22.0,22.0,22.0,32.0,3.0,3.0,4.794999999999999,3.0,4721.333333333333,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5452.445023713841,5446.2248289345025,16.36615694705724,5452.172839506174,5455.092207019632,2.9193675134583827,5454.263038548753,5455.38564901908,1.122610470327345,True,True,False,False,False,True,False,6.0,6.0,6.0,-2.0,-2.0,-2.0,0,-1,-1,0,1,0,,,,,,-1,0,0,,jmkl,jmkl,1.0
3,1.6260978e+18,12379.0,5445.0,5451.0,5438.0,5440.0,16489.0,1450798.0,1449002.0,SHFE.rb2110,300,14164.0,5449.467764060357,5452.904653925061,5454.356001799161,5454.881201510258,5455.428828022294,-0.9182736455464191,-5.0,5.0,-5.0,13.0,6.0,11.0,6.0,7.0,2.0,2.0,3.3,2.35,-0.9182736455464191,5445.0,5440.0,5.0,999.5038536881634,999.7509499241069,999.8650425707702,999.9075322000539,999.9524701508736,999.542879219998,999.7755965863018,999.8791498934481,999.9173551045308,-1.737374083171428,-2.3665651142043,-2.6320250813158808,-2.728052355409183,-2.828160445067507,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-3.436889864704426,-1.4513478741000654,-0.5251997110963202,-0.547626512036004,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,8.0,22.0,22.0,22.0,32.0,5.0,5.0,4.794999999999999,5.0,3297.8,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5450.1242268301685,5442.954082464152,16.364643604530773,5449.467764060357,5454.356001799161,4.8882377388044915,5452.904653925061,5454.881201510258,1.9765475851963856,True,True,False,False,False,True,False,6.0,6.0,6.0,-2.0,-2.0,-2.0,0,-1,-1,0,1,0,,,,,,-1,0,0,,jmkl,jmkl,1.0
4,1.6260981e+18,12380.0,5440.0,5443.0,5432.0,5434.0,17624.0,1449002.0,1446135.0,SHFE.rb2110,300,16489.0,5446.030483158055,5451.104210694103,5453.363026101641,5454.196571952544,5455.074632517793,-1.1029411764705843,-6.0,6.0,-6.0,11.0,3.0,9.0,3.0,8.0,2.0,2.0,3.3,2.35,-1.1029411764705843,5440.0,5434.0,6.0,999.3692446581717,999.6698194182321,999.8179481322463,999.8744923065376,999.9350746722822,999.542879219998,999.7755965863018,999.8791498934481,999.9173551045308,-2.2090370583234265,-3.1377515514283694,-3.5506578250820153,-3.7029417048154434,-3.8633078257385156,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-5.073727536047954,-2.2588154075374405,-0.8335458509036471,-0.8780605652491431,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,11.0,22.0,22.0,22.0,32.0,6.0,6.0,4.794999999999999,6.0,2937.3333333333335,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5446.764030727746,5437.30096406361,16.362589715857634,5446.030483158055,5453.363026101641,7.332542943585395,5451.104210694103,5454.196571952544,3.0923612584410876,True,True,False,False,False,True,False,6.0,6.0,6.0,-3.0,-3.0,-3.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
5,1.6260984e+18,12381.0,5434.0,5445.0,5433.0,5442.0,12436.0,1446135.0,1445331.0,SHFE.rb2110,300,17624.0,5445.134820234042,5450.23714300895,5452.808732145462,5453.796684347543,5454.858522889401,1.4722119985277615,8.0,8.0,8.0,12.0,11.0,3.0,3.0,1.0,9.0,1.0,3.3,2.35,1.4722119985277615,5442.0,5434.0,8.0,999.835538393187,999.8409372392015,999.8983574074338,999.9266825829019,999.9603837448703,999.5832235771737,999.7707422213361,999.8716206557922,999.9110444032056,-0.5757103060870516,-1.511336624960502,-1.9822320342436361,-2.163022391612035,-2.3572605660521218,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-5.102322774907407,-2.571589136512557,-0.9879522020810327,-1.061838541857469,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,8.0,14.0,22.0,22.0,32.0,8.0,8.0,4.794999999999999,8.0,1554.5,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5442.595370339043,5430.572475472503,16.36139005304263,5445.134820234042,5452.808732145462,7.673911911419964,5450.23714300895,5453.796684347543,3.55954133859359,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
6,1.6260987e+18,12382.0,5442.0,5447.0,5438.0,5440.0,9312.0,1445331.0,1445062.0,SHFE.rb2110,300,12436.0,5443.993749070922,5449.262177008097,5452.183915943244,5453.344334041067,5454.612927469741,-0.3675119441381991,-2.0,2.0,-2.0,9.0,5.0,7.0,5.0,4.0,2.0,2.0,3.3,2.35,-0.3675119441381991,5442.0,5440.0,2.0,999.7904420733752,999.8211149395391,999.885413878808,999.9170577246169,999.9549767572104,999.6247697032244,999.7707053802699,999.8666904973145,999.9064412035275,-0.7336064762387684,-1.6997121274833216,-2.2346854271764194,-2.4470000835575823,-2.6790035634151055,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-5.268427937175147,-2.9217389351470047,-1.1604180978229124,-1.2685934286746487,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,8.0,11.0,22.0,22.0,32.0,2.0,2.0,4.794999999999999,2.0,4656.0,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5444.239304612193,5441.104999935722,16.3600330021232,5443.993749070922,5452.183915943244,8.190166872322152,5449.262177008097,5453.344334041067,4.082157032969917,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
7,1.626099e+18,12383.0,5440.0,5444.0,5435.0,5441.0,8376.0,1445062.0,1444449.0,SHFE.rb2110,300,9312.0,5443.328471499606,5448.475303007326,5451.638359067963,5452.939601777425,5454.387920404126,0.18382352941181956,1.0,1.0,1.0,9.0,4.0,3.0,3.0,5.0,6.0,5.0,3.3,2.35,0.18382352941181956,5441.0,5440.0,1.0,999.8777960442314,999.8555999004616,999.8999379177791,999.9257827419561,999.9587492149109,999.7182552922413,999.7968678743586,999.8754143340668,999.9110038390031,-0.42776611990213986,-1.3719990624165845,-1.9514058650401678,-2.189571616295405,-2.4545229638037735,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-5.14683150771998,-3.1630560606372455,-1.3012427094618033,-1.4483186267007113,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,2.0,8.0,14.0,22.0,32.0,1.0,1.0,4.794999999999999,1.0,8376.0,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5442.852917028308,5438.8600048791595,16.358818805332277,5443.328471499606,5451.638359067963,8.309887568357226,5448.475303007326,5452.939601777425,4.464298770099049,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
8,1.6260993e+18,12384.0,5441.0,5451.0,5440.0,5446.0,18445.0,1444449.0,1442757.0,SHFE.rb2110,300,8376.0,5443.922144499693,5448.239559863771,5451.36331716221,5452.712073850296,5454.2492770916615,0.9189487226612947,5.0,5.0,5.0,11.0,10.0,5.0,5.0,1.0,6.0,1.0,3.3,2.35,0.9189487226612947,5446.0,5441.0,5.0,1000.1090643350287,999.9567322727103,999.9495487617412,999.9582742623712,999.9745813252582,999.9032102114556,999.8685960879781,999.9083144914405,999.9319493279615,0.3816835445389355,-0.4110611949352805,-0.9838487824366249,-1.230960622785382,-1.5124495916072345,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-4.3174153640784425,-3.1237572984382496,-1.3487566880867234,-1.537203241365205,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,6.0,12.0,12.0,22.0,32.0,5.0,5.0,4.794999999999999,5.0,3689.0,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5442.663275227841,5440.335088276661,16.35813622155089,5443.922144499693,5451.36331716221,7.441172662516692,5448.239559863771,5452.712073850296,4.472513986524973,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
9,1.6260996e+18,12385.0,5446.0,5449.0,5439.0,5441.0,7743.0,1442757.0,1440673.0,SHFE.rb2110,300,18445.0,5443.272779055317,5447.550077971983,5450.85778949576,5452.328071428975,5454.030280776097,-0.9181050312155881,-5.0,5.0,-5.0,10.0,3.0,8.0,3.0,7.0,2.0,2.0,3.3,2.35,-0.9181050312155881,5446.0,5441.0,5.0,999.8807173528313,999.8734486829713,999.9072658274567,999.9295758851521,999.9598484952853,999.9145049513667,999.8767239489206,999.9105415964463,999.9326726535242,-0.41753907025610104,-1.202389675768134,-1.8084840728658236,-2.077657705216951,-2.389110456908372,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-4.277298916666041,-3.307711523776561,-1.4702819332151194,-1.7022093471223343,14842.5,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,5.0,6.0,12.0,14.0,32.0,5.0,5.0,4.794999999999999,5.0,1548.6,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5444.515882248331,5446.593964368567,16.356984214286925,5443.272779055317,5450.85778949576,7.585010440442602,5447.550077971983,5452.328071428975,4.77799345699168,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
10,1.6260999e+18,12386.0,5441.0,5448.0,5440.0,5447.0,6857.0,1440673.0,1439420.0,SHFE.rb2110,300,7743.0,5444.101050376358,5447.497689593699,5450.6696046423085,5452.153380562451,5453.914077788063,1.1027384671935536,6.0,6.0,6.0,8.0,7.0,1.0,1.0,1.0,7.0,1.0,3.3,2.35,1.1027384671935536,5447.0,5441.0,6.0,1000.1521642134541,999.9903831304835,999.9654761028963,999.9679603163574,999.9786941065502,1000.0049354863863,999.9190409966567,999.9305571524684,999.9453983014592,0.532493720600824,-0.09136113901431209,-0.6732392363651973,-0.9452009513936099,-1.2677276703388918,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-3.396639217340635,-3.1719150486096623,-1.4837759201427616,-1.7606972256116933,13303.3,20317.75,22047.166666666668,0.46198416708775475,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,6.0,7.0,13.0,13.0,32.0,6.0,6.0,4.794999999999999,6.0,1142.8333333333333,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5442.62349106897,5440.350983116757,16.356460141687354,5444.101050376358,5450.6696046423085,6.568554265950297,5447.497689593699,5452.153380562451,4.655690968752424,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
11,1.6261002e+18,12387.0,5447.0,5451.0,5438.0,5444.0,13117.0,1439420.0,1436932.0,SHFE.rb2110,300,6857.0,5444.078594737167,5447.164576299061,5450.344258074391,5451.886056609584,5453.750208733715,-0.5507618872774289,-3.0,3.0,-3.0,13.0,4.0,7.0,4.0,9.0,6.0,6.0,3.3,2.35,-0.5507618872774289,5447.0,5444.0,3.0,999.9958752346837,999.9388502182802,999.9403107156522,999.9509691062947,999.9699538621235,1000.0344552839995,999.9398535761113,999.9406503519366,999.9516948925439,-0.014436738154932627,-0.5809584518210453,-1.164010523737602,-1.4464822866250282,-1.7877989201083855,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-3.0859815618941866,-3.1796817753302093,-1.5417985351923562,-1.8641521241315786,12456.3,20317.75,22047.166666666668,0.9859959558906437,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,14.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,6.0,6.0,7.0,13.0,32.0,3.0,3.0,4.794999999999999,3.0,4372.333333333333,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5444.929447730653,5447.828838470686,16.35565816982875,5444.078594737167,5450.344258074391,6.265663337224396,5447.164576299061,5451.886056609584,4.721480310522566,True,True,False,False,False,True,False,6.0,6.0,6.0,8.0,8.0,8.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
12,1.6261005e+18,12388.0,5444.0,5445.0,5431.0,5436.0,18529.0,1436932.0,1434861.0,SHFE.rb2110,300,13117.0,5442.283351462241,5446.101283318198,5449.644538168323,5451.365202294515,5453.456816853819,-1.4695077149154967,-8.0,8.0,-8.0,14.0,1.0,9.0,1.0,13.0,5.0,5.0,3.3,2.35,-1.4695077149154967,5444.0,5436.0,8.0,999.6702392804061,999.8047988148752,999.8716191357947,999.904463462798,999.9462036454427,999.9247490203438,999.9018702116525,999.9211679454501,999.9382421926505,-1.1545432415885903,-1.8547733126335064,-2.5037482853715876,-2.8185971264680365,-3.2010553012666865,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-3.8179318559568856,-3.543254850125777,-1.7206641261918776,-2.091614559303707,12892.8,20317.75,22047.166666666668,1.4875203712177774,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,8.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,11.0,11.0,11.0,13.0,32.0,8.0,8.0,4.794999999999999,8.0,2316.125,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5444.0561391906,5443.977544777618,16.354095606883547,5442.283351462241,5449.644538168323,7.361186706082663,5446.101283318198,5451.365202294515,5.263918976317655,True,True,False,False,False,True,False,0.0,6.0,6.0,-2.0,6.0,6.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
13,1.6261008e+18,12389.0,5436.0,5439.0,5431.0,5434.0,11170.0,1434861.0,1433561.0,SHFE.rb2110,300,18529.0,5440.4426066928545,5444.948780145036,5448.88138996499,5450.795851399613,5453.135216575244,-0.3679175864605977,-2.0,2.0,-2.0,8.0,3.0,5.0,3.0,5.0,3.0,3.0,3.3,2.35,-0.3679175864605977,5436.0,5434.0,2.0,999.6617697663809,999.7883801432978,999.8599636732289,999.8955581081482,999.941028179121,999.8700121237312,999.8806030767341,999.9093424068931,999.9297377483995,-1.1842063520582924,-2.010814166877095,-2.731090823961946,-3.081357632445547,-3.5090302762126324,1.202583297712119,1.3969077662603777,8.842927593339924,5.266577836248427,6.85,1.7586279341765654,2.387076855897874,-4.506173452181429,-3.9326098199544504,-1.9144614346223534,-2.3393651756314284,12360.9,20317.75,22047.166666666668,0.8663750310250683,1.100909303441572,0.9922816990845384,1.0154683519424264,1.2031942513319636,0.998694087675665,False,0.0,False,0.0,False,0.0,False,False,False,-8.0,-24.0,-24.0,8.0,17.0,21.0,8.842927593339924,5.266577836248427,6.866666666666666,-0.8737864077669903,0.0,0.8737864077669903,10.0,13.0,13.0,13.0,32.0,2.0,2.0,4.794999999999999,2.0,5585.0,3376.088381264796,0.5972789924152491,-0.8737864077669903,False,False,False,False,False,False,False,False,5440.488700188029,5434.207420728285,16.352387554198838,5440.4426066928545,5448.88138996499,8.438783272135879,5444.948780145036,5450.795851399613,5.847071254576804,True,True,False,False,False,True,False,0.0,6.0,6.0,0.0,6.0,6.0,0,-1,-1,0,1,0,,,,,,-1,0,0,0.0,jmkl,jmkl,1.0
